x-axis,NO_LBL,2
second,Volt,Volt
+2.030000E-06,-1.536279484367E+00,-53.120082100E-03
+2.035000E-06,-1.537756278427E+00,-70.385447389E-03
+2.040000E-06,-1.530702813265E+00,-45.214902783E-03
+2.045000E-06,-1.535468827032E+00,-72.390099770E-03
+2.050000E-06,-1.530668285128E+00,-43.475317936E-03
+2.055000E-06,-1.529803573918E+00,-68.996345751E-03
+2.060000E-06,-1.534945627748E+00,-48.634590601E-03
+2.065000E-06,-1.531280971090E+00,-58.628315117E-03
+2.070000E-06,-1.536798537259E+00,-57.556721564E-03
+2.075000E-06,-1.524150910759E+00,-49.860791804E-03
+2.080000E-06,-1.537371116303E+00,-64.198005204E-03
+2.085000E-06,-1.533390655351E+00,-44.271756915E-03
+2.090000E-06,-1.534748787210E+00,-67.923455507E-03
+2.095000E-06,-1.530483205266E+00,-44.058044332E-03
+2.100000E-06,-1.533284507715E+00,-63.173363884E-03
+2.105000E-06,-1.531429110369E+00,-50.031080356E-03
+2.110000E-06,-1.532105952325E+00,-56.272802582E-03
+2.115000E-06,-1.530124278494E+00,-59.107381713E-03
+2.120000E-06,-1.530931920271E+00,-46.393020918E-03
+2.125000E-06,-1.539119235179E+00,-64.441421032E-03
+2.130000E-06,-1.527048937226E+00,-41.451833396E-03
+2.135000E-06,-1.530526629298E+00,-67.444132589E-03
+2.140000E-06,-1.532370039802E+00,-42.996779063E-03
+2.145000E-06,-1.529347772352E+00,-63.777922919E-03
+2.150000E-06,-1.535057052610E+00,-48.828114025E-03
+2.155000E-06,-1.536041179909E+00,-56.130061152E-03
+2.160000E-06,-1.527201449064E+00,-56.086395875E-03
+2.165000E-06,-1.534738383536E+00,-45.989795602E-03
+2.170000E-06,-1.527871355236E+00,-62.811708034E-03
+2.175000E-06,-1.536144010431E+00,-41.792681898E-03
+2.180000E-06,-1.531210633204E+00,-66.631183431E-03
+2.185000E-06,-1.532814231471E+00,-42.014008766E-03
+2.190000E-06,-1.533875933995E+00,-62.149310600E-03
+2.195000E-06,-1.534068929697E+00,-47.077386691E-03
+2.200000E-06,-1.532750226256E+00,-53.839307721E-03
+2.205000E-06,-1.535491217549E+00,-55.555205363E-03
+2.210000E-06,-1.534085590654E+00,-45.815692370E-03
+2.215000E-06,-1.535347375440E+00,-64.043563409E-03
+2.220000E-06,-1.527914854658E+00,-40.454241631E-03
+2.225000E-06,-1.541964037050E+00,-65.930955824E-03
+2.230000E-06,-1.534496988131E+00,-40.335021553E-03
+2.235000E-06,-1.536164968558E+00,-63.239796624E-03
+2.240000E-06,-1.534795302190E+00,-45.535908915E-03
+2.245000E-06,-1.533129357265E+00,-57.032120045E-03
+2.250000E-06,-1.529502772025E+00,-53.316847250E-03
+2.255000E-06,-1.529614347664E+00,-49.522159737E-03
+2.260000E-06,-1.534287256084E+00,-60.457115244E-03
+2.265000E-06,-1.534422277686E+00,-42.596765316E-03
+2.270000E-06,-1.529718535188E+00,-64.146831187E-03
+2.275000E-06,-1.529028650944E+00,-40.309298844E-03
+2.280000E-06,-1.530646120777E+00,-64.997037562E-03
+2.285000E-06,-1.529166989660E+00,-44.119742645E-03
+2.290000E-06,-1.532396275155E+00,-60.945258668E-03
+2.295000E-06,-1.537442886579E+00,-48.199943172E-03
+2.300000E-06,-1.530473404702E+00,-53.848444862E-03
+2.305000E-06,-1.534782561458E+00,-54.787730816E-03
+2.310000E-06,-1.532465180652E+00,-48.927883755E-03
+2.315000E-06,-1.532469025488E+00,-57.410105142E-03
+2.320000E-06,-1.532651014403E+00,-47.603661844E-03
+2.325000E-06,-1.537488949225E+00,-58.299694703E-03
+2.330000E-06,-1.532547882325E+00,-45.676720388E-03
+2.335000E-06,-1.533312024680E+00,-57.539397184E-03
+2.340000E-06,-1.536965523774E+00,-47.679382501E-03
+2.345000E-06,-1.534117254011E+00,-55.379579274E-03
+2.350000E-06,-1.537246649153E+00,-50.898701578E-03
+2.355000E-06,-1.536775468241E+00,-52.629179441E-03
+2.360000E-06,-1.531851966966E+00,-52.053916551E-03
+2.365000E-06,-1.532174782433E+00,-51.624998682E-03
+2.370000E-06,-1.524579421527E+00,-54.237602600E-03
+2.375000E-06,-1.536216760764E+00,-52.256411259E-03
+2.380000E-06,-1.536856435969E+00,-53.203055174E-03
+2.385000E-06,-1.536594534771E+00,-53.430699635E-03
+2.390000E-06,-1.535637547493E+00,-53.412033332E-03
+2.395000E-06,-1.534914869058E+00,-52.148348744E-03
+2.400000E-06,-1.534584590086E+00,-50.962344926E-03
+2.405000E-06,-1.541586338432E+00,-52.598360440E-03
+2.410000E-06,-1.534239007159E+00,-52.098094473E-03
+2.415000E-06,-1.532639932228E+00,-54.394999641E-03
+2.420000E-06,-1.535930282770E+00,-53.891808584E-03
+2.425000E-06,-1.529743488929E+00,-53.388949237E-03
+2.430000E-06,-1.537444243580E+00,-53.184735660E-03
+2.435000E-06,-1.533648862490E+00,-51.279611766E-03
+2.440000E-06,-1.536441645989E+00,-52.866941098E-03
+2.445000E-06,-1.533400606692E+00,-52.752214200E-03
+2.450000E-06,-1.535453296909E+00,-53.205950110E-03
+2.455000E-06,-1.532564392504E+00,-51.454664898E-03
+2.460000E-06,-1.528476351527E+00,-53.601214353E-03
+2.465000E-06,-1.538170540684E+00,-51.438169796E-03
+2.470000E-06,-1.537910674988E+00,-52.437480429E-03
+2.475000E-06,-1.529748690766E+00,-52.306454441E-03
+2.480000E-06,-1.537571198565E+00,-52.908058229E-03
+2.485000E-06,-1.537377524363E+00,-53.228069227E-03
+2.490000E-06,-1.541036677627E+00,-51.242641026E-03
+2.495000E-06,-1.541130913810E+00,-54.676125021E-03
+2.500000E-06,-1.529781032624E+00,-50.490696603E-03
+2.505000E-06,-1.531486632135E+00,-58.450608294E-03
+2.510000E-06,-1.533381307122E+00,-49.419902172E-03
+2.515000E-06,-1.541684268672E+00,-59.707055544E-03
+2.520000E-06,-1.521726854594E+00,-47.488150901E-03
+2.525000E-06,-1.537036012438E+00,-60.494266916E-03
+2.530000E-06,-1.533921921252E+00,-50.047831780E-03
+2.535000E-06,-1.545861117828E+00,-59.695521035E-03
+2.540000E-06,-1.539702670231E+00,-55.717155896E-03
+2.545000E-06,-1.447217923915E+00,-55.375493193E-03
+2.550000E-06,-1.156230539907E+00,-41.543219877E-03
+2.555000E-06,-664.268816227E-03,+13.290326773E-03
+2.560000E-06,-63.259620989E-03,+68.587244039E-03
+2.565000E-06,+466.126683192E-03,+169.215051953E-03
+2.570000E-06,+791.883222863E-03,+201.838668368E-03
+2.575000E-06,+957.679648015E-03,+253.448538460E-03
+2.580000E-06,+1.029818350239E+00,+241.916773904E-03
+2.585000E-06,+1.129736220450E+00,+270.436623205E-03
+2.590000E-06,+1.263657143851E+00,+270.807039253E-03
+2.595000E-06,+1.368673342303E+00,+281.688393217E-03
+2.600000E-06,+1.432318348944E+00,+272.424237686E-03
+2.605000E-06,+1.424838031571E+00,+248.649519412E-03
+2.610000E-06,+1.406746493902E+00,+267.530107944E-03
+2.615000E-06,+1.407793646360E+00,+258.233957342E-03
+2.620000E-06,+1.453631859380E+00,+299.873820280E-03
+2.625000E-06,+1.484131588256E+00,+264.463180083E-03
+2.630000E-06,+1.490386382927E+00,+265.438140085E-03
+2.635000E-06,+1.479720957980E+00,+224.899453325E-03
+2.640000E-06,+1.457527281601E+00,+240.493234594E-03
+2.645000E-06,+1.458066840287E+00,+258.772174105E-03
+2.650000E-06,+1.467890623042E+00,+269.375885660E-03
+2.655000E-06,+1.481091076682E+00,+279.188586241E-03
+2.660000E-06,+1.471396284413E+00,+244.183146549E-03
+2.665000E-06,+1.465566004897E+00,+263.378302996E-03
+2.670000E-06,+1.460303705699E+00,+234.977055583E-03
+2.675000E-06,+1.472678725770E+00,+265.496988696E-03
+2.680000E-06,+1.486552628864E+00,+237.766476735E-03
+2.685000E-06,+1.481197525874E+00,+239.251684201E-03
+2.690000E-06,+1.472414336738E+00,+224.638999595E-03
+2.695000E-06,+1.461084433622E+00,+218.210041381E-03
+2.700000E-06,+1.479803735043E+00,+236.947677394E-03
+2.705000E-06,+1.474363216377E+00,+215.612937430E-03
+2.710000E-06,+1.475195208783E+00,+242.248515421E-03
+2.715000E-06,+1.462805186311E+00,+200.408042499E-03
+2.720000E-06,+1.462518934484E+00,+229.442089645E-03
+2.725000E-06,+1.461926603536E+00,+200.011345866E-03
+2.730000E-06,+1.472241017551E+00,+223.417578049E-03
+2.735000E-06,+1.479797326982E+00,+212.697963529E-03
+2.740000E-06,+1.474525754944E+00,+208.158372920E-03
+2.745000E-06,+1.466692617304E+00,+213.422888554E-03
+2.750000E-06,+1.464557602357E+00,+189.696675528E-03
+2.755000E-06,+1.475078054361E+00,+212.702969354E-03
+2.760000E-06,+1.478635130993E+00,+181.932548929E-03
+2.765000E-06,+1.478971139525E+00,+205.335931410E-03
+2.770000E-06,+1.470779376669E+00,+175.742030875E-03
+2.775000E-06,+1.468816625464E+00,+193.866407967E-03
+2.780000E-06,+1.476721231825E+00,+183.560422437E-03
+2.785000E-06,+1.465853462948E+00,+183.695398805E-03
+2.790000E-06,+1.480295497136E+00,+194.474389660E-03
+2.795000E-06,+1.466553072365E+00,+169.951571799E-03
+2.800000E-06,+1.479344013251E+00,+188.979575876E-03
+2.805000E-06,+1.475818147643E+00,+159.071258202E-03
+2.810000E-06,+1.475474223272E+00,+183.824524992E-03
+2.815000E-06,+1.473086806135E+00,+160.779933582E-03
+2.820000E-06,+1.470089190870E+00,+170.287610486E-03
+2.825000E-06,+1.473361749620E+00,+161.202368001E-03
+2.830000E-06,+1.471424781434E+00,+154.909697924E-03
+2.835000E-06,+1.484445658605E+00,+164.988265161E-03
+2.840000E-06,+1.472380487101E+00,+140.976071708E-03
+2.845000E-06,+1.472710615295E+00,+165.999788803E-03
+2.850000E-06,+1.462747966101E+00,+134.585742792E-03
+2.855000E-06,+1.463380479357E+00,+159.270390563E-03
+2.860000E-06,+1.470930908450E+00,+134.257981811E-03
+2.865000E-06,+1.470129750123E+00,+149.942923393E-03
+2.870000E-06,+1.471073770502E+00,+141.105589918E-03
+2.875000E-06,+1.469373900552E+00,+136.102568381E-03
+2.880000E-06,+1.475381268702E+00,+143.875726577E-03
+2.885000E-06,+1.471638659874E+00,+124.218677136E-03
+2.890000E-06,+1.472512568534E+00,+146.819122112E-03
+2.895000E-06,+1.468463277475E+00,+118.571034881E-03
+2.900000E-06,+1.474360728542E+00,+143.991704931E-03
+2.905000E-06,+1.474505852262E+00,+120.007963267E-03
+2.910000E-06,+1.470972598537E+00,+135.764072014E-03
+2.915000E-06,+1.475939976179E+00,+128.307125215E-03
+2.920000E-06,+1.472327036339E+00,+124.913009327E-03
+2.925000E-06,+1.476822554568E+00,+132.264004504E-03
+2.930000E-06,+1.470048556228E+00,+112.973842907E-03
+2.935000E-06,+1.467859939741E+00,+134.824243261E-03
+2.940000E-06,+1.465761262267E+00,+103.261485015E-03
+2.945000E-06,+1.466728803997E+00,+128.838330804E-03
+2.950000E-06,+1.465707585337E+00,+104.271546111E-03
+2.955000E-06,+1.472173996778E+00,+120.152408486E-03
+2.960000E-06,+1.466993268420E+00,+107.917069054E-03
+2.965000E-06,+1.471222814448E+00,+104.921187734E-03
+2.970000E-06,+1.468243744865E+00,+110.864158648E-03
+2.975000E-06,+1.468159686190E+00,+96.326817753E-03
+2.980000E-06,+1.466998771813E+00,+113.366528849E-03
+2.985000E-06,+1.475636384894E+00,+88.832598657E-03
+2.990000E-06,+1.466401842139E+00,+112.045141562E-03
+2.995000E-06,+1.471050098374E+00,+87.533828054E-03
+3.000000E-06,+1.471528893569E+00,+105.648841840E-03
+3.005000E-06,+1.465602417758E+00,+88.595063167E-03
+3.010000E-06,+1.472110142341E+00,+97.115325815E-03
+3.015000E-06,+1.474202185588E+00,+94.448230767E-03
+3.020000E-06,+1.470743265364E+00,+89.397412640E-03
+3.025000E-06,+1.470946287795E+00,+95.926472295E-03
+3.030000E-06,+1.472925021457E+00,+84.923425493E-03
+3.035000E-06,+1.472966786933E+00,+96.826465530E-03
+3.040000E-06,+1.478006010240E+00,+82.788199458E-03
+3.045000E-06,+1.468688841201E+00,+91.967828904E-03
+3.050000E-06,+1.470711225062E+00,+81.545488074E-03
+3.055000E-06,+1.462876655031E+00,+85.764404262E-03
+3.060000E-06,+1.475301733364E+00,+82.054665015E-03
+3.065000E-06,+1.473067506564E+00,+78.590090619E-03
+3.070000E-06,+1.476133951937E+00,+80.669317746E-03
+3.075000E-06,+1.471274908210E+00,+75.152626089E-03
+3.080000E-06,+1.472825734215E+00,+77.133304785E-03
+3.085000E-06,+1.472120922961E+00,+72.764289207E-03
+3.090000E-06,+1.465973934483E+00,+70.899694409E-03
+3.095000E-06,+1.471629387033E+00,+72.077827622E-03
+3.100000E-06,+1.463657986067E+00,+65.756841457E-03
+3.105000E-06,+1.469913685404E+00,+70.441993041E-03
+3.110000E-06,+1.467806338201E+00,+60.840517209E-03
+3.115000E-06,+1.466340249371E+00,+68.019459733E-03
+3.120000E-06,+1.464368225325E+00,+58.425598185E-03
+3.125000E-06,+1.472005050150E+00,+66.237053964E-03
+3.130000E-06,+1.465802047686E+00,+56.633723565E-03
+3.135000E-06,+1.470166690706E+00,+61.136358510E-03
+3.140000E-06,+1.468079321574E+00,+56.555937250E-03
+3.145000E-06,+1.468519291462E+00,+55.996490960E-03
+3.150000E-06,+1.471040599366E+00,+60.219161518E-03
+3.155000E-06,+1.472767383171E+00,+52.659218339E-03
+3.160000E-06,+1.467041894290E+00,+61.166076833E-03
+3.165000E-06,+1.467308695769E+00,+48.831616014E-03
+3.170000E-06,+1.471590410948E+00,+60.614440839E-03
+3.175000E-06,+1.473254697317E+00,+46.882600675E-03
+3.180000E-06,+1.472244334665E+00,+58.255128700E-03
+3.185000E-06,+1.469271220808E+00,+47.670761948E-03
+3.190000E-06,+1.472743334097E+00,+56.274434926E-03
+3.195000E-06,+1.471477402919E+00,+47.893822761E-03
+3.200000E-06,+1.470073283802E+00,+49.877848727E-03
+3.205000E-06,+1.471958987505E+00,+50.493580403E-03
+3.210000E-06,+1.464265847137E+00,+45.686811371E-03
+3.215000E-06,+1.467970987658E+00,+55.034422468E-03
+3.220000E-06,+1.463245382366E+00,+39.600134051E-03
+3.225000E-06,+1.468095831753E+00,+55.205962475E-03
+3.230000E-06,+1.465260679666E+00,+34.618372198E-03
+3.235000E-06,+1.462556252012E+00,+52.941248386E-03
+3.240000E-06,+1.461596023009E+00,+34.723811178E-03
+3.245000E-06,+1.474552970353E+00,+51.933117246E-03
+3.250000E-06,+1.470058809125E+00,+34.409620207E-03
+3.255000E-06,+1.466222793393E+00,+45.536169179E-03
+3.260000E-06,+1.466700834699E+00,+42.618692365E-03
+3.265000E-06,+1.463981932367E+00,+38.486563931E-03
+3.270000E-06,+1.459735499214E+00,+49.770163157E-03
+3.275000E-06,+1.461115569257E+00,+31.369606199E-03
+3.280000E-06,+1.467697627341E+00,+56.275671305E-03
+3.285000E-06,+1.466801855886E+00,+25.932314180E-03
+3.290000E-06,+1.472654299752E+00,+57.645533684E-03
+3.295000E-06,+1.465722964682E+00,+29.589311321E-03
+3.300000E-06,+1.464114692300E+00,+50.916361611E-03
+3.305000E-06,+1.475080089863E+00,+33.780891477E-03
+3.310000E-06,+1.470902109873E+00,+43.032803844E-03
+3.315000E-06,+1.477060482081E+00,+42.191870309E-03
+3.320000E-06,+1.462837754336E+00,+31.884316688E-03
+3.325000E-06,+1.474685127175E+00,+48.773777615E-03
+3.330000E-06,+1.465367656580E+00,+26.530284220E-03
+3.335000E-06,+1.470524637421E+00,+52.385526311E-03
+3.340000E-06,+1.463039419766E+00,+21.709749168E-03
+3.345000E-06,+1.457312950829E+00,+50.864524172E-03
+3.350000E-06,+1.464318468621E+00,+25.748847642E-03
+3.355000E-06,+1.460916843995E+00,+42.219507896E-03
+3.360000E-06,+1.471009991454E+00,+35.470297442E-03
+3.365000E-06,+1.456350460157E+00,+33.995131782E-03
+3.370000E-06,+1.470294625747E+00,+41.477876681E-03
+3.375000E-06,+1.466762050523E+00,+26.496012406E-03
+3.380000E-06,+1.469002685382E+00,+46.787037647E-03
+3.385000E-06,+1.467913842838E+00,+24.024219961E-03
+3.390000E-06,+1.467324452059E+00,+46.949862692E-03
+3.395000E-06,+1.471336500979E+00,+26.509627650E-03
+3.400000E-06,+1.457455134380E+00,+41.748628540E-03
+3.405000E-06,+1.472991062174E+00,+33.737723766E-03
+3.410000E-06,+1.461941605937E+00,+33.337167219E-03
+3.415000E-06,+1.475180281771E+00,+42.819573750E-03
+3.420000E-06,+1.473009607854E+00,+28.979052882E-03
+3.425000E-06,+1.467218681368E+00,+45.409877618E-03
+3.430000E-06,+1.469570967256E+00,+26.631230019E-03
+3.435000E-06,+1.472049831184E+00,+44.710599912E-03
+3.440000E-06,+1.470468397267E+00,+28.875272460E-03
+3.445000E-06,+1.472646308524E+00,+38.462605324E-03
+3.450000E-06,+1.473065244896E+00,+34.690851131E-03
+3.455000E-06,+1.462646643358E+00,+31.056968240E-03
+3.460000E-06,+1.467509381143E+00,+43.005241646E-03
+3.465000E-06,+1.463368944848E+00,+25.019791302E-03
+3.470000E-06,+1.475782187115E+00,+45.260788439E-03
+3.475000E-06,+1.470901582151E+00,+22.393934007E-03
+3.480000E-06,+1.464482816523E+00,+43.021269335E-03
+3.485000E-06,+1.470417509729E+00,+28.716699351E-03
+3.490000E-06,+1.469501383259E+00,+35.526296350E-03
+3.495000E-06,+1.471657582499E+00,+34.711417235E-03
+3.500000E-06,+1.459014328558E+00,+29.530673798E-03
+3.505000E-06,+1.472811259537E+00,+40.705170142E-03
+3.510000E-06,+1.467985386947E+00,+24.503075467E-03
+3.515000E-06,+1.467924020345E+00,+44.944185022E-03
+3.520000E-06,+1.473839263203E+00,+23.792836208E-03
+3.525000E-06,+1.470486038281E+00,+42.783613222E-03
+3.530000E-06,+1.472451578877E+00,+27.917908236E-03
+3.535000E-06,+1.461883179504E+00,+34.981701683E-03
+3.540000E-06,+1.474488889749E+00,+38.705026019E-03
+3.545000E-06,+1.467738638927E+00,+27.476400413E-03
+3.550000E-06,+1.474928558081E+00,+44.764925186E-03
+3.555000E-06,+1.463964894465E+00,+21.602772253E-03
+3.560000E-06,+1.459645786368E+00,+49.729799915E-03
+3.565000E-06,+1.468592795684E+00,+19.672709696E-03
+3.570000E-06,+1.474613733844E+00,+47.090191676E-03
+3.575000E-06,+1.461455573403E+00,+23.489561557E-03
+3.580000E-06,+1.467930277628E+00,+41.210276078E-03
+3.585000E-06,+1.466246390133E+00,+32.641945439E-03
+3.590000E-06,+1.461678875460E+00,+31.045795599E-03
+3.595000E-06,+1.473930936161E+00,+40.313434101E-03
+3.600000E-06,+1.466584584944E+00,+25.262106451E-03
+3.605000E-06,+1.470862606065E+00,+43.343722935E-03
+3.610000E-06,+1.467869740304E+00,+22.390647049E-03
+3.615000E-06,+1.456464297465E+00,+42.586260040E-03
+3.620000E-06,+1.469880363490E+00,+23.795459744E-03
+3.625000E-06,+1.464384509337E+00,+39.113724572E-03
+3.630000E-06,+1.473032450705E+00,+31.014795665E-03
+3.635000E-06,+1.472663346426E+00,+34.255796602E-03
+3.640000E-06,+1.467481788789E+00,+38.044106209E-03
+3.645000E-06,+1.459499079480E+00,+29.362933394E-03
+3.650000E-06,+1.461450522343E+00,+40.436287927E-03
+3.655000E-06,+1.470171817155E+00,+26.449979916E-03
+3.660000E-06,+1.468461468140E+00,+41.013541085E-03
+3.665000E-06,+1.461564585819E+00,+29.384027221E-03
+3.670000E-06,+1.463690327924E+00,+38.235171953E-03
+3.675000E-06,+1.467428488804E+00,+32.001968677E-03
+3.680000E-06,+1.462792520968E+00,+32.498027940E-03
+3.685000E-06,+1.469449364886E+00,+36.218170862E-03
+3.690000E-06,+1.464579766707E+00,+29.620718356E-03
+3.695000E-06,+1.466458685405E+00,+39.560057287E-03
+3.700000E-06,+1.467183776286E+00,+29.871854012E-03
+3.705000E-06,+1.469186559021E+00,+37.201483961E-03
+3.710000E-06,+1.466908832800E+00,+30.533392012E-03
+3.715000E-06,+1.469320600567E+00,+34.718232396E-03
+3.720000E-06,+1.467466937167E+00,+35.964773538E-03
+3.725000E-06,+1.465664839805E+00,+32.459624811E-03
+3.730000E-06,+1.474799266040E+00,+35.812729112E-03
+3.735000E-06,+1.468639612219E+00,+30.880512874E-03
+3.740000E-06,+1.465118496114E+00,+37.146073086E-03
+3.745000E-06,+1.469324445403E+00,+30.545167765E-03
+3.750000E-06,+1.474143834544E+00,+36.929103699E-03
+3.755000E-06,+1.462042099401E+00,+31.836444708E-03
+3.760000E-06,+1.470243436653E+00,+34.956582087E-03
+3.765000E-06,+1.475810382581E+00,+34.347454482E-03
+3.770000E-06,+1.473288170009E+00,+31.820688418E-03
+3.775000E-06,+1.470810512304E+00,+37.061275599E-03
+3.780000E-06,+1.471811225171E+00,+31.654742270E-03
+3.785000E-06,+1.468049316773E+00,+39.598505650E-03
+3.790000E-06,+1.473772619375E+00,+32.136070534E-03
+3.795000E-06,+1.473631340490E+00,+38.237101910E-03
+3.800000E-06,+1.471658336389E+00,+34.501112232E-03
+3.805000E-06,+1.469644019145E+00,+35.574801598E-03
+3.810000E-06,+1.472242902274E+00,+36.420152926E-03
+3.815000E-06,+1.487704571956E+00,+34.974328645E-03
+3.820000E-06,+1.486856898649E+00,+40.734918619E-03
+3.825000E-06,+1.448953749125E+00,+35.962104769E-03
+3.830000E-06,+1.261932244776E+00,+33.461106646E-03
+3.835000E-06,+856.540326113E-03,-6.122387092E-03
+3.840000E-06,+295.151791365E-03,-57.703458607E-03
+3.845000E-06,-288.713656031E-03,-146.588382760E-03
+3.850000E-06,-708.785536402E-03,-201.143774356E-03
+3.855000E-06,-940.268048515E-03,-250.441163923E-03
+3.860000E-06,-1.035936997740E+00,-256.955266412E-03
+3.865000E-06,-1.125698243000E+00,-273.530913312E-03
+3.870000E-06,-1.251097878463E+00,-282.161877089E-03
+3.875000E-06,-1.372260052058E+00,-295.815116737E-03
+3.880000E-06,-1.470263570768E+00,-289.968583365E-03
+3.885000E-06,-1.482697243440E+00,-272.498145066E-03
+3.890000E-06,-1.465980800145E+00,-273.653736983E-03
+3.895000E-06,-1.468715684933E+00,-271.406754374E-03
+3.900000E-06,-1.497686224431E+00,-304.672413207E-03
+3.905000E-06,-1.531651055425E+00,-289.032041568E-03
+3.910000E-06,-1.558169343293E+00,-290.789222196E-03
+3.915000E-06,-1.548939926988E+00,-248.705152512E-03
+3.920000E-06,-1.525729329118E+00,-256.642658608E-03
+3.925000E-06,-1.527512730021E+00,-258.291414854E-03
+3.930000E-06,-1.533561486702E+00,-285.051128282E-03
+3.935000E-06,-1.540964756573E+00,-290.317332629E-03
+3.940000E-06,-1.542221113356E+00,-273.759613218E-03
+3.945000E-06,-1.543113567696E+00,-275.947340116E-03
+3.950000E-06,-1.525505574727E+00,-254.920714774E-03
+3.955000E-06,-1.539722045190E+00,-279.194794347E-03
+3.960000E-06,-1.548534334459E+00,-253.794449157E-03
+3.965000E-06,-1.549635691568E+00,-267.623314894E-03
+3.970000E-06,-1.543573364878E+00,-233.979972520E-03
+3.975000E-06,-1.534617459667E+00,-247.052204640E-03
+3.980000E-06,-1.534340706846E+00,-238.542692457E-03
+3.985000E-06,-1.537947012460E+00,-242.362439253E-03
+3.990000E-06,-1.543501519212E+00,-250.115332900E-03
+3.995000E-06,-1.534391895941E+00,-228.593764050E-03
+4.000000E-06,-1.532095925595E+00,-244.999077168E-03
+4.005000E-06,-1.532260198108E+00,-212.976205107E-03
+4.010000E-06,-1.545014047632E+00,-245.753117403E-03
+4.015000E-06,-1.540231825242E+00,-219.718660713E-03
+4.020000E-06,-1.539616274499E+00,-239.689328167E-03
+4.025000E-06,-1.537771506994E+00,-219.948943787E-03
+4.030000E-06,-1.533177229245E+00,-223.984785457E-03
+4.035000E-06,-1.546507879594E+00,-223.348035344E-03
+4.040000E-06,-1.533303807285E+00,-207.190359835E-03
+4.045000E-06,-1.550081843350E+00,-222.914247349E-03
+4.050000E-06,-1.539737198369E+00,-193.241474897E-03
+4.055000E-06,-1.530258621595E+00,-217.001130459E-03
+4.060000E-06,-1.538594528116E+00,-189.211332630E-03
+4.065000E-06,-1.534723230358E+00,-216.870798049E-03
+4.070000E-06,-1.540253311091E+00,-195.747991491E-03
+4.075000E-06,-1.542890114861E+00,-204.891117609E-03
+4.080000E-06,-1.545048274214E+00,-193.809244127E-03
+4.085000E-06,-1.535508255451E+00,-189.501987171E-03
+4.090000E-06,-1.537421928452E+00,-196.281579372E-03
+4.095000E-06,-1.535390120973E+00,-176.992654154E-03
+4.100000E-06,-1.535716705886E+00,-195.282042572E-03
+4.105000E-06,-1.535057278777E+00,-170.958040440E-03
+4.110000E-06,-1.538506624605E+00,-184.269059507E-03
+4.115000E-06,-1.537985762378E+00,-169.910028548E-03
+4.120000E-06,-1.527679339591E+00,-174.194518040E-03
+4.125000E-06,-1.544821956599E+00,-174.111017244E-03
+4.130000E-06,-1.538603424012E+00,-163.369042361E-03
+4.135000E-06,-1.536694123569E+00,-174.393273457E-03
+4.140000E-06,-1.533797077158E+00,-153.075390462E-03
+4.145000E-06,-1.535849088874E+00,-171.868693672E-03
+4.150000E-06,-1.532412785335E+00,-153.092307742E-03
+4.155000E-06,-1.532879367520E+00,-164.978038477E-03
+4.160000E-06,-1.532531749091E+00,-155.246788115E-03
+4.165000E-06,-1.535670115517E+00,-149.685390812E-03
+4.170000E-06,-1.540995816819E+00,-159.216438291E-03
+4.175000E-06,-1.532789353119E+00,-141.084854014E-03
+4.180000E-06,-1.545177264700E+00,-162.968455659E-03
+4.185000E-06,-1.539560712846E+00,-135.787529112E-03
+4.190000E-06,-1.536162103778E+00,-161.550027721E-03
+4.195000E-06,-1.539978216828E+00,-135.921027858E-03
+4.200000E-06,-1.537095569706E+00,-153.520743121E-03
+4.205000E-06,-1.533415986037E+00,-140.855189131E-03
+4.210000E-06,-1.530555050931E+00,-140.930909786E-03
+4.215000E-06,-1.535889271183E+00,-146.905106801E-03
+4.220000E-06,-1.527256256827E+00,-125.256190944E-03
+4.225000E-06,-1.538392711908E+00,-151.042014893E-03
+4.230000E-06,-1.532688181153E+00,-119.554193259E-03
+4.235000E-06,-1.534159848765E+00,-145.534490532E-03
+4.240000E-06,-1.536836533288E+00,-115.792691962E-03
+4.245000E-06,-1.541108146348E+00,-137.792573516E-03
+4.250000E-06,-1.534802162584E+00,-119.919241613E-03
+4.255000E-06,-1.537013320365E+00,-124.450614824E-03
+4.260000E-06,-1.531655729540E+00,-124.974658466E-03
+4.265000E-06,-1.531900517448E+00,-110.465030547E-03
+4.270000E-06,-1.537487290668E+00,-132.158244948E-03
+4.275000E-06,-1.535577839448E+00,-103.089368108E-03
+4.280000E-06,-1.530422818720E+00,-131.345702890E-03
+4.285000E-06,-1.529243057106E+00,-102.316118769E-03
+4.290000E-06,-1.532455455478E+00,-125.482900582E-03
+4.295000E-06,-1.541089977613E+00,-105.130704751E-03
+4.300000E-06,-1.535515266623E+00,-115.567535335E-03
+4.305000E-06,-1.531512565932E+00,-110.549059067E-03
+4.310000E-06,-1.530142221063E+00,-100.169101902E-03
+4.315000E-06,-1.539648088634E+00,-117.563638611E-03
+4.320000E-06,-1.529374535428E+00,-94.925996730E-03
+4.325000E-06,-1.533301017894E+00,-118.368204518E-03
+4.330000E-06,-1.526150527159E+00,-91.152237190E-03
+4.335000E-06,-1.532582184295E+00,-114.117685285E-03
+4.340000E-06,-1.530376002184E+00,-91.929240899E-03
+4.345000E-06,-1.536637054137E+00,-104.394561850E-03
+4.350000E-06,-1.543759424796E+00,-94.690964153E-03
+4.355000E-06,-1.531912655068E+00,-95.042427417E-03
